0,0.0,400,0.0,0.1,False,2,0.0,0.845,0.845,0.69,0.69,0.8975,0.8975,0.7738,0.25
1,0.0,400,0.0,0.1,False,2,0.0,0.505,0.505,0.4325,0.4325,0.4475,0.4475,0.6884,0.885
2,0.0,400,0.0,0.1,False,2,0.0,0.4025,0.4025,0.5275,0.5275,0.8225,0.8225,0.5322,0.105
3,0.0,400,0.0,0.1,False,2,0.0,0.1375,0.1375,0.12,0.12,0.44,0.44,0.1216,0.0425
4,0.0,400,0.0,0.1,False,2,0.0,0.2,0.2,0.2275,0.2275,0.305,0.305,0.1592,0.25
5,0.0,400,0.0,0.1,False,2,0.0,0.2,0.2,0.2175,0.2175,0.0725,0.0725,0.2728,0.0075
6,0.0,400,0.0,0.1,False,2,0.0,0.94,0.94,0.935,0.935,0.97,0.97,0.6816,0.5575
7,0.0,400,0.0,0.1,False,2,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.0025,0.0018,0.0
8,0.0,400,0.0,0.1,False,2,0.0,0.5475,0.5475,0.3025,0.3025,0.7475,0.7475,0.479,0.7625
9,0.0,400,0.0,0.1,False,2,0.0,0.4025,0.4025,0.385,0.385,0.57,0.57,0.4738,0.1275
10,0.0,400,0.0,0.1,False,2,0.0,0.395,0.395,0.7725,0.7725,0.3975,0.3975,0.8366,0.5
11,0.0,400,0.0,0.1,False,2,0.0,0.72,0.72,0.785,0.785,0.685,0.685,0.0878,0.2925
12,0.0,400,0.0,0.1,False,2,0.0,0.0425,0.0425,0.1675,0.1675,0.4525,0.4525,0.1798,0.8925
13,0.0,400,0.0,0.1,False,2,0.0,0.5475,0.5475,0.6325,0.6325,0.5575,0.5575,0.2248,0.5625
14,0.0,400,0.0,0.1,False,2,0.0,0.9575,0.9575,0.9275,0.9275,0.5025,0.5025,0.9112,0.6725
15,0.0,400,0.0,0.1,False,2,0.0,0.0125,0.0125,0.06,0.06,0.01,0.01,0.0444,0.0
16,0.0,400,0.0,0.1,False,2,0.0,0.11,0.11,0.3025,0.3025,0.105,0.105,0.1714,0.05
17,0.0,400,0.0,0.1,False,2,0.0,0.9475,0.9475,0.57,0.57,0.87,0.87,0.59,0.14
18,0.0,400,0.0,0.1,False,2,0.0,0.3375,0.3375,0.675,0.675,0.335,0.335,0.1302,0.435
19,0.0,400,0.0,0.1,False,2,0.0,0.31,0.31,0.1075,0.1075,0.315,0.315,0.6402,0.9725
20,0.0,400,0.0,0.1,False,2,0.0,0.465,0.465,0.1,0.1,0.1075,0.1075,0.026,0.03
21,0.0,400,0.0,0.1,False,2,0.0,0.015,0.015,0.015,0.015,0.01,0.01,0.0718,0.0225
22,0.0,400,0.0,0.1,False,2,0.0,0.5925,0.5925,0.5625,0.5625,0.555,0.555,0.3566,0.6225
23,0.0,400,0.0,0.1,False,2,0.0,0.7175,0.7175,0.89,0.89,0.6325,0.6325,0.7334,0.9375
24,0.0,400,0.0,0.1,False,2,0.0,0.2075,0.2075,0.1325,0.1325,0.225,0.225,0.1822,0.33
25,0.0,400,0.0,0.1,False,2,0.0,0.365,0.365,0.65,0.65,0.6375,0.6375,0.6932,0.8725
26,0.0,400,0.0,0.1,False,2,0.0,0.85,0.85,0.9325,0.9325,0.875,0.875,0.8384,0.92
27,0.0,400,0.0,0.1,False,2,0.0,0.345,0.345,0.8075,0.8075,0.24,0.24,0.5954,0.8425
28,0.0,400,0.0,0.1,False,2,0.0,0.22,0.22,0.2575,0.2575,0.085,0.085,0.2174,0.7075
29,0.0,400,0.0,0.1,False,2,0.0,0.265,0.265,0.425,0.425,0.4975,0.4975,0.1454,0.135
30,0.0,400,0.0,0.1,False,2,0.0,0.4,0.4,0.57,0.57,0.505,0.505,0.3204,0.785
31,0.0,400,0.0,0.1,False,2,0.0,0.145,0.145,0.0725,0.0725,0.0125,0.0125,0.1978,0.01
