0,0.0,200,0.0,0.1,True,2,0,0.2375,0.2375,0.4425,0.4425,0.11,0.11,0.384,0.975
20,0.0,200,0.1,0.1,True,2,0,0.0025,0.0025,0.45,0.45,0.49,0.49,0.6768,0.1225
40,0.0,200,0.2,0.1,True,2,0,0.0,0.0,0.685,0.685,0.51,0.51,0.8502,0.115
60,0.0,200,0.3,0.1,True,2,0,0.0,0.0,0.2075,0.2075,0.44,0.44,0.1828,0.0825
80,0.0,200,0.4,0.1,True,2,0,0.0,0.0,0.4525,0.4525,0.1275,0.1275,0.377,0.695
100,0.0,200,0.5,0.1,True,2,0,0.0,0.0,0.32,0.32,0.0525,0.0525,0.7196,0.885
120,0.0,200,0.6,0.1,True,2,0,0.0,0.0,0.515,0.515,0.4475,0.4475,0.3706,0.515
140,0.0,200,0.7,0.1,True,2,0,0.0,0.0,0.9425,0.9425,0.42,0.42,0.8068,0.8625
160,0.0,200,0.8,0.1,True,2,0,0.0,0.0,0.0625,0.0625,0.165,0.165,0.191,0.28
180,0.0,200,0.9,0.1,True,2,0,0.0,0.0,0.05,0.05,0.265,0.265,0.0346,0.045
200,0.0,200,1.0,0.1,True,2,0,0.0,0.0,0.745,0.745,0.7675,0.7675,0.8304,0.7725
220,0.1,200,0.0,0.1,True,2,0,0.19,0.19,0.18,0.18,0.225,0.225,0.5686,0.1075
240,0.1,200,0.1,0.1,True,2,0,0.5125,0.5125,0.38,0.38,0.34,0.34,0.6752,0.8075
260,0.1,200,0.2,0.1,True,2,0,0.0,0.0,0.75,0.75,0.62,0.62,0.7474,0.53
280,0.1,200,0.3,0.1,True,2,0,0.0,0.0,0.4125,0.4125,0.415,0.415,0.8916,0.87
300,0.1,200,0.4,0.1,True,2,0,0.0,0.0,0.465,0.465,0.485,0.485,0.652,0.525
320,0.1,200,0.5,0.1,True,2,0,0.0,0.0,0.835,0.835,0.4025,0.4025,0.9416,0.9625
340,0.1,200,0.6,0.1,True,2,0,0.0,0.0,0.185,0.185,0.61,0.61,0.537,0.195
360,0.1,200,0.7,0.1,True,2,0,0.0,0.0,0.65,0.65,0.395,0.395,0.139,0.03
380,0.1,200,0.8,0.1,True,2,0,0.0,0.0,0.56,0.56,0.8725,0.8725,0.8474,0.4375
400,0.1,200,0.9,0.1,True,2,0,0.0,0.0,0.49,0.49,0.2725,0.2725,0.1892,0.4425
420,0.1,200,1.0,0.1,True,2,0,0.0,0.0,0.4875,0.4875,0.625,0.625,0.6306,0.985
440,0.2,200,0.0,0.1,True,2,0,0.15,0.15,0.1375,0.1375,0.2375,0.2375,0.0946,0.4725
460,0.2,200,0.1,0.1,True,2,0,0.6175,0.6175,0.89,0.89,1.0,1.0,0.8876,0.505
480,0.2,200,0.2,0.1,True,2,0,0.0,0.0,0.9475,0.9475,0.8775,0.8775,0.9404,0.825
500,0.2,200,0.3,0.1,True,2,0,0.0,0.0,0.7975,0.7975,0.905,0.905,0.9462,0.8825
520,0.2,200,0.4,0.1,True,2,0,0.0,0.0,0.665,0.665,0.4275,0.4275,0.8064,0.895
540,0.2,200,0.5,0.1,True,2,0,0.0,0.0,0.6875,0.6875,0.7525,0.7525,0.7254,0.8775
560,0.2,200,0.6,0.1,True,2,0,0.0,0.0,0.3925,0.3925,0.4525,0.4525,0.475,0.0825
580,0.2,200,0.7,0.1,True,2,0,0.0,0.0,0.7575,0.7575,0.6525,0.6525,0.8558,0.5725
600,0.2,200,0.8,0.1,True,2,0,0.0,0.0,0.8525,0.8525,0.185,0.185,0.5884,0.2075
620,0.2,200,0.9,0.1,True,2,0,0.0,0.0,0.93,0.93,0.4725,0.4725,0.5908,0.73
640,0.2,200,1.0,0.1,True,2,0,0.0,0.0,0.0975,0.0975,0.23,0.23,0.253,0.4425
660,0.3,200,0.0,0.1,True,2,0,0.095,0.095,0.03,0.03,0.255,0.255,0.2304,0.22
